Area;Centroid_1;Centroid_2;Perimeter;Circularity;Eccentricity;Solidity;MinorAxisLength;MajorAxisLength;Concentration;Time;Enumeration;rare
1148;527.9512195;1866.410279;135.202;0.753760982;0.52078349;0.951118476;35.41116256;41.48017733;1000;2;19;n
1343;552.2419955;264.8451229;143.249;0.787516277;0.433543373;0.962034384;39.30606432;43.61850846;1000;2;20;n
1663;572.1888154;917.1635598;164.975;0.739402568;0.246342975;0.943813848;45.84987891;47.30777603;1000;2;21;n
1347;593.5374907;1181.285078;146.516;0.755753122;0.254533166;0.95261669;40.78014043;42.16901728;1000;2;22;n
1567;601.8730057;1565.726228;166.877;0.681217861;0.213895778;0.929418743;45.29931245;46.37253584;1000;2;23;n
1735;612.0063401;578.8063401;163.346;0.786584883;0.167953917;0.954870666;47.23435234;47.91499211;1000;2;24;n
1454;614.0962861;702.545392;155.563;0.725429615;0.470836791;0.935649936;40.91666813;46.37919417;1000;2;25;n
1578;676.1768061;1778.263625;164.281;0.707438575;0.429788107;0.933727811;43.09484463;47.72779201;1000;2;26;n
1405;738.747331;788.6590747;151.213;0.741049257;0.304729731;0.946765499;41.54433394;43.61889826;1000;2;27;n
1197;776.8462824;675.5037594;128.536;0.867521523;0.257053451;0.966882068;38.41196869;39.74759984;1000;2;28;n
1655;803.7111782;252.4175227;168.581;0.705266067;0.504694045;0.952243959;42.88053165;49.67058618;1000;2;29;n
1494;802.9946452;1245.413655;187.181;0.518298284;0.536122182;0.908759124;40.62545075;48.12641477;1000;2;30;n
1687;858.8049793;1152.919384;161.336;0.783630741;0.125245124;0.956349206;46.33526641;46.70301397;1000;2;31;n
1587;863.2867045;582.9722747;154.787;0.799586145;0.259381003;0.967682927;44.30275536;45.87274668;1000;2;32;n
1630;862.2319018;1782.193252;159.004;0.779089178;0.311320305;0.959952886;44.71246747;47.05064755;1000;2;33;n
1454;872.4917469;1036.704264;163.197;0.660371353;0.42455883;0.94723127;41.00453868;45.28884767;1000;2;34;n
1387;884.2314348;1844.162942;153.289;0.712267197;0.533429434;0.944822888;39.05622363;46.17423217;1000;2;35;n
1415;924.9689046;1786.909541;150.336;0.754877267;0.429905136;0.945855615;40.96139804;45.36778685;1000;2;36;n
1544;928.5783679;1156.662565;159.525;0.733264096;0.341517256;0.95308642;43.34739115;46.12035418;1000;2;37;n
1648;935.4399272;1862.059466;166.762;0.717400949;0.362811079;0.957582801;44.35369952;47.5968174;1000;2;38;n
1107;934.031617;1434.64318;153.381;0.5678105;0.69394;0.915632754;32.17549726;44.68615303;1000;2;39;n
1708;954.9929742;857.9151054;169.706;0.718407835;0.300334388;0.93897746;46.2967012;48.53748379;1000;2;40;n
1455;988.7340206;1747.75189;158.483;0.699935419;0.460439755;0.947882736;40.84169059;46.00890698;1000;2;41;n
1058;999.9206049;1090.016068;346.012;0.109059249;0.358132394;0.607347876;49.94933667;53.49780237;1000;2;42;y
1062;1030.585687;936.1770245;154.895;0.534341697;0.430934924;0.927510917;35.05401287;38.84604718;1000;2;43;n
1534;1096.824641;1662.17601;185.817;0.539885834;0.531998818;0.931956258;41.0973461;48.53567654;1000;2;44;n
1478;1152.035183;1671.99594;171.649;0.607922459;0.451896781;0.923173017;41.49337216;46.51357108;1000;2;45;n
1346;1193.532689;1009.895245;160.03;0.63528093;0.425040649;0.937325905;39.75696578;43.9218915;1000;2;46;n
1464;1235.495219;512.4726776;163.124;0.665497106;0.205852648;0.939063502;43.03824121;43.9801644;1000;2;47;n
1641;1288.850701;1157.011578;201.911;0.490442294;0.409780898;0.935042735;43.8918525;48.11732436;1000;2;48;n
2653;1309.855258;1060.859404;321.184;0.316945561;0.884363391;0.796936017;44.14314332;94.56561496;1000;2;49;n
1048;1313.566794;1782.532443;139.693;0.645512038;0.462994903;0.929902396;34.52608223;38.95262142;1000;2;50;n
1487;1337.498319;1698.570276;161.113;0.692605266;0.552437974;0.947133758;40.12570568;48.13809936;1000;2;51;n
1705;1371.327273;1066.272727;158.168;0.82340568;0.283752072;0.961646926;45.67757526;47.63550501;1000;2;52;n
1777;1373.519977;122.5447383;156.895;0.871883983;0.427292216;0.971569163;45.27460598;50.07623719;1000;2;53;n
1788;1379.039709;1584.662752;184.303;0.639486743;0.470991063;0.930765226;45.43815076;51.50911957;1000;2;54;n
1561;1391.846252;979.0935298;155.306;0.781342552;0.399254623;0.959434542;42.7441256;46.62113511;1000;2;55;n
1592;1396.095477;1267.428392;173.113;0.643979501;0.269207924;0.939233038;44.5948547;46.30431363;1000;2;56;n
1888;1404.111758;306.2870763;180.416;0.704153184;0.287860393;0.9388364;48.87800074;51.03833167;1000;2;57;n
1521;1421.927679;409.0854701;145.928;0.860123768;0.415511284;0.971884984;42.00570964;46.18102761;1000;2;58;n
2119;1457.991505;853.7291175;229.343;0.49266586;0.431644117;0.918110919;49.80342189;55.21174416;1000;2;59;n
1341;1463.203579;1640.677852;155.432;0.670157543;0.683960875;0.937106918;35.49089685;48.649743;1000;2;60;n
1296;1502.322531;1621.63966;145.399;0.7381159;0.589978049;0.938450398;36.65207245;45.39410087;1000;2;61;n
1285;1678.61323;1038.535409;154.605;0.648922776;0.181552723;0.937956204;40.52140669;41.20620384;1000;2;62;n
1771;1702.652174;1351.915302;177.058;0.685363253;0.436295878;0.948072805;45.55014104;50.62233387;1000;2;63;n
1231;1697.400487;672.2534525;169.897;0.516632792;0.299645232;0.910502959;39.17858041;41.065512;1000;2;64;n
1504;1703.691489;1160.192819;171.36;0.620667364;0.491159766;0.944130571;41.30897966;47.42328754;1000;2;65;n
1546;1717.805951;904.5297542;172.709;0.628248819;0.397712484;0.939817629;42.95949691;46.82182464;1000;2;66;n
1410;1760.634043;1423.514184;151.189;0.743917763;0.266170425;0.952059419;41.68208613;43.24199863;1000;2;67;n
1510;1774.089404;203.0251656;160.22;0.711028312;0.2581953;0.944340213;43.59221576;45.12218532;1000;2;68;n
1766;1811.615515;1424.546433;167.563;0.761570569;0.477791455;0.951508621;44.63810844;50.81327893;1000;2;69;n
1412;1880.216714;1141.850567;163.727;0.637228739;0.330744365;0.944481605;41.27654918;43.73811337;1000;2;70;n
