Area;Centroid_1;Centroid_2;Perimeter;Circularity;Eccentricity;Solidity;MinorAxisLength;MajorAxisLength;Concentration;Time;Enumeration;rare
1251;798.4764189;1590.097522;127.237;0.924814427;0.31300718;0.973540856;38.94626438;41.00682625;1000;-2;41;n
1764;807.5459184;1545.749433;162.899;0.804044147;0.455566232;0.945337621;45.42910038;51.03235659;1000;-2;42;n
1534;812.0169492;551.083442;163.089;0.697610995;0.841680269;0.95576324;32.5451832;60.27151127;1000;-2;43;n
1728;833.2621528;76.94270833;394.078;0.137623399;0.804900631;0.674736431;45.54327031;76.74845336;1000;-2;44;y
1323;827.9123205;491.7044596;137.021;0.846263215;0.378039178;0.961482558;39.72314742;42.90731664;1000;-2;45;n
1337;859.499626;1677.878085;138.204;0.840962691;0.276715703;0.948899929;41.08254447;42.75192907;1000;-2;46;n
1377;900.0559187;1870.291939;137.956;0.869169736;0.389015016;0.958913649;40.63245967;44.10668054;1000;-2;47;n
1372;905.1669096;1830.455539;145.068;0.784894613;0.769889769;0.932065217;33.87951638;53.08797116;1000;-2;48;n
1925;930.7579221;725.6348052;213.695;0.514488237;0.871497773;0.863615971;36.56130326;74.55412595;1000;-2;49;n
1382;951.7670043;76.31403763;141.504;0.830056198;0.188425289;0.952446589;42.28454577;43.05578129;1000;-2;50;n
1467;1015.931834;126.2856169;143.249;0.860228129;0.342593223;0.949514563;42.47180129;45.20759116;1000;-2;51;n
1493;1021.051574;779.9068989;146.78;0.834720919;0.340613621;0.947936508;42.97731297;45.71065658;1000;-2;52;n
1373;1022.232338;270.7152221;142.033;0.818651702;0.542375999;0.94624397;38.78277715;46.16250617;1000;-2;53;n
1142;1022.549912;1834.895797;131.53;0.791268679;0.617405221;0.942244224;34.29255635;43.59341793;1000;-2;54;n
2405;1038.489813;1460.461954;220.427;0.604649028;0.833640011;0.878699306;43.22718641;78.26642367;1000;-2;55;n
1413;1068.73673;258.0771408;141.024;0.854336149;0.15153636;0.952156334;42.80714056;43.30726656;1000;-2;56;n
1321;1101.419379;1363.00757;136.583;0.850289816;0.363569132;0.953790614;39.95627953;42.89146146;1000;-2;57;n
1509;1106.738237;898.0960901;138.716;0.942310288;0.470593817;0.977965003;41.2019436;46.69569362;1000;-2;58;n
1075;1152.630698;919.52;121.522;0.869238695;0.217561956;0.954706927;37.16707734;38.07920714;1000;-2;59;n
1114;1188.971275;360.2172352;130.016;0.789520089;0.777164601;0.922949461;30.32561282;48.18963841;1000;-2;60;n
1237;1232.742118;871.1075182;137.41;0.78687912;0.384076268;0.938543247;38.73250764;41.95001642;1000;-2;61;n
1115;1242.302242;1761.098655;121.225;0.905893742;0.394749987;0.973799127;36.15046222;39.34578982;1000;-2;62;n
1315;1261.702662;464.9977186;137.046;0.840845997;0.324404493;0.950144509;40.29156855;42.59518177;1000;-2;63;n
3215;1303.036703;1425.160187;328.287;0.367799298;0.670142205;0.761667851;66.22341356;89.22189889;1000;-2;64;n
1519;1293.488479;856.2560895;141.777;0.908906946;0.338622925;0.966284987;43.06700801;45.77106349;1000;-2;65;n
1303;1309.802763;1575.589409;133.109;0.882018064;0.359273768;0.960914454;40.02780707;42.89158326;1000;-2;66;n
1482;1322.093117;1354.687584;143.381;0.867458842;0.322607283;0.951830443;42.96595517;45.39298626;1000;-2;67;n
1070;1346.395327;1599.039252;117.735;0.920257198;0.444235581;0.967450271;35.00883844;39.0762889;1000;-2;68;n
1452;1377.331956;32.45730028;146.896;0.81054346;0.324662841;0.944083225;42.49145108;44.9250493;1000;-2;69;n
1127;1377.150843;559.4738243;118.661;0.954598428;0.118536768;0.978298611;37.77547557;38.04369643;1000;-2;70;n
1527;1418.145383;453.7806156;148.376;0.835839282;0.371035878;0.937960688;43.40385393;46.74024097;1000;-2;71;n
1191;1418.518052;1662.135181;129.702;0.84808699;0.638638152;0.965153971;34.27673847;44.5437535;1000;-2;72;n
1380;1424.38913;1605.093478;138.361;0.86608428;0.303677116;0.958333333;41.28625376;43.33263738;1000;-2;73;n
1450;1450.393793;1415.74069;139.287;0.898221612;0.366704843;0.96217651;41.83526148;44.96784109;1000;-2;74;n
1163;1473.819433;966.5743766;125.253;0.88653546;0.385113444;0.973221757;36.9984083;40.09062896;1000;-2;75;n
2470;1499.961538;589.7643725;248.671;0.489499134;0.883311305;0.851430541;40.40647397;86.19369649;1000;-2;76;n
1171;1483.263023;1519.859095;125.071;0.895169743;0.306578808;0.966171617;37.70528403;39.61282875;1000;-2;77;n
1272;1521.21305;1058.445755;145.135;0.727029077;0.396473779;0.940133038;39.13546766;42.62909016;1000;-2;78;n
1396;1524.310172;1401.747135;132.778;0.949579114;0.369246382;0.973500697;40.66809857;43.76059227;1000;-2;79;n
1135;1571.497797;1631.065198;122.408;0.904846914;0.439791869;0.973413379;36.05662376;40.14768388;1000;-2;80;n
1660;1608.131928;1796.664458;147.284;0.921880205;0.449004493;0.965116279;43.76700957;48.98216525;1000;-2;81;n
1501;1643.348434;991.7888075;144.282;0.867873795;0.468283636;0.953621347;41.6840349;47.17639579;1000;-2;82;n
1414;1644.519095;681.9158416;146.318;0.7954478;0.451392235;0.933949802;40.9060316;45.84204433;1000;-2;83;n
1555;1651.663023;1884.947267;145.167;0.888398118;0.373207822;0.973091364;43.1662231;46.52797299;1000;-2;84;n
1509;1749.194831;1377.870113;144.497;0.869960052;0.281174779;0.963601533;43.2619366;45.08064414;1000;-2;85;n
1707;1796.935559;1007.545401;218.615;0.436204664;0.854800329;0.847146402;36.11438621;69.59032108;1000;-2;86;n
1312;1791.994665;1508.491616;134.837;0.866004756;0.114820499;0.956965718;41.31933832;41.59443327;1000;-2;87;n
1461;1800.353183;311.6755647;151.18;0.770915338;0.31394862;0.950553025;42.4032079;44.66128357;1000;-2;88;n
1405;1815.42847;1314.932384;140.668;0.853710211;0.372256288;0.948683322;41.35828812;44.56087951;1000;-2;89;n
1020;1841.660784;1499.285294;113.939;0.935061577;0.580143705;0.968660969;32.57407606;39.99203269;1000;-2;90;n
1255;1857.996813;220.3721116;135.921;0.815516863;0.27778179;0.945742276;39.75039977;41.3788995;1000;-2;91;n
1137;1856.897098;630.9736148;122.35;0.907279434;0.283085948;0.970964987;37.29920744;38.89002147;1000;-2;92;n
1301;1866.347425;409.3973866;131.091;0.907342395;0.398433731;0.975262369;39.01297913;42.53499945;1000;-2;93;n
1315;1877.577186;78.00912548;134.672;0.870064618;0.313640545;0.968335788;39.99877;42.12428613;1000;-2;94;n
1294;1877.362442;1120.996136;135.152;0.850237043;0.172947413;0.95357406;40.80918828;41.43354793;1000;-2;95;n
