Area;Centroid_1;Centroid_2;Perimeter;Circularity;Eccentricity;Solidity;MinorAxisLength;MajorAxisLength;Concentration;Time;Enumeration;rare
1731;363.8567302;1091.257077;162.651;0.791364721;0.187097378;0.948493151;47.36097867;48.21234249;1000;1;21;n
1863;380.108964;242.3462158;167.506;0.803937685;0.347808741;0.953428864;47.75445173;50.93452285;1000;1;22;n
1358;388.0346097;320.1067747;139.105;0.843385033;0.337902951;0.96039604;40.37836555;42.90180884;1000;1;23;n
1416;411.8721751;862.0621469;149.254;0.766175575;0.286084329;0.958700068;41.62307816;43.4386194;1000;1;24;n
1310;418.3648855;523.5877863;147.03;0.729970965;0.640207696;0.94858798;35.94624219;46.79270359;1000;1;25;n
1457;437.2539465;1505.074125;149.658;0.784196723;0.640053162;0.955409836;37.95354066;49.39740707;1000;1;26;n
1613;463.7954123;584.7458153;149.551;0.869377293;0.169833971;0.967606479;45.02558575;45.6893288;1000;1;27;n
1610;466.9149068;1162.386335;156.482;0.794038532;0.450095711;0.943728019;43.4798382;48.69070153;1000;1;28;n
1045;475.0449761;1234.113876;138.312;0.656293632;0.630208977;0.937219731;32.27293825;41.56604323;1000;1;29;n
3026;484.5680767;226.7184402;279.526;0.4759121;0.86474193;0.844072524;46.72188236;93.03136009;1000;1;30;n
1009;486.1337958;366.4281467;119.166;0.847606335;0.318818532;0.960038059;34.93758665;36.86115758;1000;1;31;n
1222;492.9648118;94.69148936;128.031;0.892472545;0.331754084;0.96984127;38.3456046;40.64764738;1000;1;32;n
1675;528.320597;1785.513433;232.618;0.378691825;0.661416447;0.864739288;41.51676286;55.35429217;1000;1;33;n
1460;533.5623288;1718.374658;147.839;0.80486023;0.20311341;0.963060686;42.80834486;43.71967185;1000;1;34;n
1454;541.0584594;74.06189821;156.903;0.713332908;0.397624705;0.95720869;41.41542716;45.13706174;1000;1;35;n
1879;557.9254923;380.8259713;168.407;0.80234717;0.444362006;0.943273092;47.08294486;52.55688575;1000;1;36;n
1416;557.6235876;1273.668785;320.62;0.169754956;0.664987509;0.587551867;54.86148342;73.45672413;1000;1;37;y
1765;587.529745;1097.453824;184.105;0.632596415;0.501365522;0.923117155;44.52542646;51.4604662;1000;1;38;n
1418;589.5980254;71.93370945;139.279;0.878497475;0.225250193;0.97323267;41.97657258;43.08378471;1000;1;39;n
1773;613.0439932;158.963903;182.832;0.644193054;0.609355589;0.939586645;42.62342361;53.75656582;1000;1;40;n
1606;609.3405978;1677.598381;154.529;0.811809267;0.293688932;0.95823389;44.38732127;46.43505876;1000;1;41;n
1357;622.3684598;357.6389094;148.236;0.744160344;0.673438683;0.943671766;35.90054764;48.56392751;1000;1;42;n
1518;628.3570487;215.7088274;145.548;0.862820574;0.225298227;0.956521739;43.86042523;45.01784073;1000;1;43;n
1223;655.0523303;758.5862633;152.264;0.636360235;0.652217899;0.94367284;34.56144735;45.59367998;1000;1;44;n
1855;663.3477089;1591.003774;166.364;0.811307918;0.3479659;0.958656331;47.29224445;50.44467383;1000;1;45;n
1620;682.9530864;1164.169136;161.733;0.748888924;0.431414065;0.957446809;43.18337573;47.86696508;1000;1;46;n
1076;688.3197026;1110.669145;125.427;0.817998214;0.158181227;0.962432916;36.82861926;37.29819998;1000;1;47;n
1335;694.0449438;421.4359551;159.194;0.636595593;0.541354794;0.926439972;38.09478988;45.30809937;1000;1;48;n
2731;723.3654339;1364.057488;259.001;0.499409022;0.840550585;0.871966794;45.12475227;83.29702414;1000;1;49;n
1646;731.1257594;1262.174362;161.328;0.764660156;0.380375861;0.955865273;44.28097005;47.88001569;1000;1;50;n
1350;737.7540741;1747.861481;141.934;0.806036903;0.44497438;0.962223806;39.28606924;43.86841963;1000;1;51;n
2590;765.046332;639.3409266;258.603;0.475066264;0.891895105;0.856198347;40.69848995;89.99266025;1000;1;52;n
1205;753.3020747;1829.649793;149.129;0.65307767;0.782388166;0.917047184;31.34239793;50.32569961;1000;1;53;n
1201;790.080766;932.9916736;141.016;0.726236093;0.537761302;0.949407115;35.9974958;42.69673592;1000;1;54;n
1716;803.6981352;494.0425408;169.044;0.727333394;0.426083807;0.949115044;44.78997741;49.50899152;1000;1;55;n
1446;816.1583679;1694.068465;162.015;0.666171929;0.188635836;0.94140625;43.08744016;43.87512557;1000;1;56;n
1389;824.3412527;1798.557955;152.338;0.722046757;0.413106176;0.957270848;40.19174616;44.13363591;1000;1;57;n
1693;826.7767277;63.65918488;159.285;0.806403779;0.500364554;0.967981704;43.24577022;49.94805924;1000;1;58;n
1889;836.671784;699.0693489;167.812;0.812241841;0.241016724;0.954040404;48.72721815;50.20728045;1000;1;59;n
1515;868.8475248;1238.489769;144.936;0.868248029;0.321293519;0.96619898;42.77325438;45.16808147;1000;1;60;n
1564;875.0997442;1550.096547;154.406;0.791813806;0.125248324;0.963054187;44.49028911;44.84341196;1000;1;61;n
1736;891.0264977;1303.494816;156.837;0.852385083;0.348998246;0.969832402;45.81884374;48.89307518;1000;1;62;n
1479;891.7822853;522.3488844;152.264;0.769564012;0.177354511;0.950514139;43.47773053;44.17808436;1000;1;63;n
1426;895.7187938;1007.673212;142.306;0.847064175;0.393949408;0.966779661;40.88684177;44.48418312;1000;1;64;n
1521;919.0650888;466.9579224;151.461;0.799660295;0.420739286;0.956603774;41.95491269;46.24753493;1000;1;65;n
1718;922.8288708;214.7048894;159.062;0.820563293;0.264238552;0.951273533;46.58306246;48.29976386;1000;1;66;n
1422;965.7876231;1793.116034;147.202;0.790568693;0.420953344;0.956287828;40.59125646;44.74925469;1000;1;67;n
1924;992.7822245;1251.287422;176.281;0.751035863;0.288851336;0.946850394;49.10449601;51.29082041;1000;1;68;n
1436;1030.689415;36.61002786;142.397;0.851937945;0.285822839;0.963758389;41.90400809;43.72824206;1000;1;69;n
1368;1030.942982;1088.349415;142.348;0.812142252;0.146486187;0.966101695;41.54824984;42.00133013;1000;1;70;n
1803;1060.622296;564.3799224;164.304;0.808087053;0.261003677;0.963141026;47.56898877;49.27703904;1000;1;71;n
1297;1058.879722;849.9822668;135.375;0.849466468;0.356098315;0.962166172;39.32836685;42.08724938;1000;1;72;n
3116;1093.143453;682.4380616;298.183;0.431258985;0.897565522;0.809981804;45.89670226;104.1022249;1000;1;73;n
1671;1104.967684;1235.347696;154.869;0.841034691;0.456709631;0.965895954;43.55438889;48.95864906;1000;1;74;n
1458;1114.376543;1509.317558;148.22;0.799716415;0.400448963;0.952941176;41.59125553;45.38949056;1000;1;75;n
1435;1118.354704;558.3149826;138.725;0.895986547;0.277875613;0.970906631;41.92473102;43.64354183;1000;1;76;n
1947;1126.062661;1749.932203;178.307;0.743136525;0.413827102;0.954411765;47.6815593;52.3768566;1000;1;77;n
1119;1134.403932;1862.103664;282.875;0.171892724;0.363321691;0.687346437;47.66265242;51.15864201;1000;1;78;y
1373;1149.83831;1478.74654;138.27;0.862800472;0.388337925;0.964185393;40.18313273;43.60541473;1000;1;79;n
1085;1177.428571;1372.741935;131.158;0.755945022;0.481121042;0.952589991;34.85460275;39.7586685;1000;1;80;n
1744;1184.772362;1799.744266;172.998;0.706386465;0.293191599;0.961941533;46.32648344;48.45594261;1000;1;81;n
1525;1197.30623;244.3055738;165.901;0.670636857;0.566933035;0.933864054;40.42695638;49.075903;1000;1;82;n
1238;1207.67609;969.861874;149.378;0.668773776;0.525158938;0.937168812;36.99452294;43.47161204;1000;1;83;n
3492;1246.829611;808.6958763;296.415;0.489019678;0.881941361;0.850255661;48.57797324;103.0593649;1000;1;84;n
1257;1223.902944;1402.514718;137.732;0.795950319;0.440088039;0.958079268;37.96379726;42.27807952;1000;1;85;n
1782;1229.094276;53.85353535;162.519;0.815979301;0.294890995;0.95090715;47.07346559;49.26420023;1000;1;86;n
1790;1260.611732;229.022905;163.742;0.807673091;0.280363869;0.94359515;47.61338502;49.60276354;1000;1;87;n
1459;1271.349554;158.9019877;143.803;0.849098233;0.474762397;0.966225166;40.47340729;45.98655053;1000;1;88;n
3707;1279.759644;1470.733477;344.614;0.38519816;0.808634505;0.793110826;59.37749151;100.9286871;1000;1;89;n
1665;1292.362763;433.4402402;157.044;0.815412185;0.361454776;0.962984384;44.50050983;47.72737471;1000;1;90;n
3394;1349.940778;1615.759281;292.865;0.486764542;0.878488955;0.806750654;49.18071557;102.9396396;1000;1;91;n
1706;1355.358734;533.2356389;163.288;0.773976528;0.262825141;0.95254048;46.31823765;48.00596003;1000;1;92;n
1477;1415.930941;1060.38524;154.934;0.74278089;0.372173664;0.930100756;42.52446922;45.81572855;1000;1;93;n
1594;1481.437265;96.50752823;160.253;0.750279052;0.337872559;0.942080378;44.14596411;46.90431948;1000;1;94;n
1658;1504.235223;1321.012666;159.351;0.789091298;0.176818449;0.942581012;46.34378623;47.08569269;1000;1;95;n
1706;1535.644783;581.3024619;163.123;0.77551347;0.302986543;0.954672636;45.80407434;48.06329759;1000;1;96;n
1492;1583.482574;912.7942359;162.445;0.683798822;0.379141801;0.941919192;42.39282528;45.81331204;1000;1;97;n
1544;1605.757124;667.8503886;153.372;0.792050804;0.363968033;0.960796515;43.14620277;46.32346234;1000;1;98;n
1228;1619.232085;1108.978013;139.759;0.755683902;0.505255882;0.952676493;36.92980844;42.79387056;1000;1;99;n
1713;1644.861062;1746.562172;159.508;0.813694288;0.347798255;0.965614431;45.47335242;48.50131902;1000;1;100;n
1555;1654.456592;1655.305466;155.349;0.777917029;0.325994902;0.958692972;43.7470638;46.27499618;1000;1;101;n
1420;1665.225352;718.1169014;150.205;0.758839532;0.137856405;0.956228956;42.3777432;42.78625672;1000;1;102;n
1521;1678.869165;1308.717949;150.949;0.804983219;0.216845542;0.961441214;43.71474375;44.78024826;1000;1;103;n
1704;1688.837441;1169.361502;164.983;0.757559876;0.24566584;0.938325991;46.84606329;48.3270667;1000;1;104;n
1626;1698.714022;1553.97786;155.778;0.809050292;0.333200435;0.961561206;44.22198681;46.9021632;1000;1;105;n
1854;1711.004854;776.2405609;171.947;0.759983022;0.398924601;0.956162971;46.80115954;51.03815691;1000;1;106;n
1180;1723.95;369.1779661;139.503;0.728754492;0.638209702;0.946271051;34.12663603;44.32821826;1000;1;107;n
1403;1732.947256;1651.683535;141.272;0.845378874;0.312139309;0.959644323;41.23290478;43.40139734;1000;1;108;n
1374;1733.8246;994.3129549;137.865;0.868395892;0.124636091;0.967605634;41.69823547;42.02593175;1000;1;109;n
1789;1757.427054;431.5729458;161.154;0.832853045;0.217043604;0.964940669;47.52130754;48.68178841;1000;1;110;n
1505;1757.977409;36.86378738;148.327;0.824330148;0.476634194;0.961661342;41.0845716;46.73471837;1000;1;111;n
1536;1766.594401;1129.690755;150.725;0.815290547;0.389212961;0.953445065;42.7485294;46.40789389;1000;1;112;n
1735;1808.054179;874.1948127;156.977;0.850405019;0.215241931;0.964961068;46.7084372;47.82952509;1000;1;113;n
1484;1806.330189;157.7163073;146.119;0.837053933;0.37504828;0.9617628;42.20135156;45.52439184;1000;1;114;n
1273;1831.152396;951.4917518;154.199;0.64618475;0.746385127;0.92919708;33.16882309;49.83938684;1000;1;115;n
1079;1837.215941;1020.468026;138.321;0.677560503;0.666339292;0.944006999;32.14883615;43.11525951;1000;1;116;n
1550;1852.103871;655.6948387;151.395;0.815603156;0.217094355;0.963930348;43.93864922;45.01216117;1000;1;117;n
1776;1856.746059;1642.40991;162.056;0.817796781;0.103438344;0.956896552;47.78671923;48.04443595;1000;1;118;n
1356;1871.252212;548.2912979;142.894;0.799009823;0.361024301;0.963752665;40.18405184;43.09021041;1000;1;119;n
