Area;Centroid_1;Centroid_2;Perimeter;Circularity;Eccentricity;Solidity;MinorAxisLength;MajorAxisLength;Concentration;Time;Enumeration;rare
1016;760.9468504;1869.115157;262.929;0.180347372;0.761715347;0.71048951;33.38155126;51.52175049;1000;-2;27;y
1189;768.7670311;1642.057191;147.293;0.660231574;0.332340396;0.935483871;37.97869988;40.26752578;1000;-2;28;n
1764;813.3798186;415.4331066;214.606;0.467521643;0.278068476;0.913043478;47.11824859;49.05283072;1000;-2;29;n
1074;811.1629423;1718.883613;150.097;0.574748486;0.748424903;0.917948718;30.32160068;45.7187984;1000;-2;30;n
1305;849.6291188;926.0022989;168.234;0.558370463;0.369476762;0.90625;40.03957629;43.08852134;1000;-2;31;n
1253;895.273743;1340.07103;150.742;0.664930571;0.141746519;0.947089947;39.86638469;40.2730219;1000;-2;32;n
3363;978.9753197;1065.793637;277.368;0.537082864;0.863388999;0.879445607;47.85325741;94.84553839;1000;-2;33;n
1454;973.8700138;1312.099725;182.409;0.5307006;0.442721912;0.928480204;41.13307886;45.8737159;1000;-2;34;n
1503;983.0093147;242.0299401;179.507;0.566156091;0.311744082;0.92152054;43.0771082;45.33639746;1000;-2;35;n
1409;994.3122782;1881.329312;162.436;0.645829277;0.519434344;0.923934426;39.55619763;46.29106829;1000;-2;36;n
1334;1014.2009;1801.653673;165.356;0.590443428;0.42520291;0.915579959;39.64936851;43.80671065;1000;-2;37;n
1467;1097.575324;1328.239945;172.592;0.596939617;0.476420742;0.922641509;41.03188729;46.66864671;1000;-2;38;n
2575;1108.905243;544.0493204;305.314;0.340096216;0.856020442;0.801930863;44.6739945;86.41974698;1000;-2;39;n
1323;1118.050642;1828.524565;158.309;0.637808674;0.329174596;0.927769986;40.49420575;42.88418082;1000;-2;40;n
1422;1182.701828;150.6715893;186.883;0.494868534;0.326006973;0.895465995;42.18629924;44.62423904;1000;-2;41;n
1185;1183.315612;1882.778059;161.973;0.546207048;0.480358136;0.908045977;37.21057002;42.42588001;1000;-2;42;n
1131;1190.923077;863.4703802;137.915;0.714308291;0.330097875;0.952822241;36.92949633;39.12243765;1000;-2;43;n
1084;1188.29059;363.0212177;168.606;0.461804148;0.733945529;0.908633697;30.83969371;45.40535238;1000;-2;44;n
1697;1230.247496;1732.803182;180.118;0.634977406;0.390111369;0.937569061;44.93422214;48.80082472;1000;-2;45;n
1338;1324.538117;594.2832586;158.21;0.645831858;0.487127226;0.932404181;38.97701136;44.63028405;1000;-2;46;n
1011;1324.652819;1254.442136;157.896;0.489898918;0.708842951;0.893109541;30.44958762;43.16847283;1000;-2;47;n
1633;1334.763625;420.5235762;605.08;0.055471816;0.907772563;0.509675406;42.72061494;101.8460352;1000;-2;48;y
1530;1328.301307;673.8509804;157.11;0.748680611;0.275619506;0.946782178;43.85911121;45.62636572;1000;-2;49;n
1367;1327.485735;1502.978786;161.708;0.632124498;0.389871349;0.935660507;40.76362839;44.26646307;1000;-2;50;n
1366;1367.984627;880.8279649;152.14;0.71190265;0.370769542;0.951916376;40.38554254;43.4849355;1000;-2;51;n
1222;1368.337971;1381.158756;142.687;0.722097266;0.340021971;0.947286822;38.44386897;40.87957667;1000;-2;52;n
1368;1383.409357;640.0131579;146.276;0.770003132;0.301830727;0.953974895;40.81031876;42.80676046;1000;-2;53;n
2167;1393.902169;1129.159668;237.118;0.471744996;0.859334011;0.842534992;39.54359048;77.32195754;1000;-2;54;n
1543;1397.821776;1703.847051;170.202;0.645297828;0.40817369;0.930639324;42.86035251;46.94944812;1000;-2;55;n
1397;1433.562634;1421.335004;156.63;0.687712853;0.389408234;0.935073628;41.17110593;44.69944463;1000;-2;56;n
1270;1449.73937;1340.486614;173.908;0.509124177;0.268732736;0.916967509;39.97666275;41.50337338;1000;-2;57;n
1732;1471.050808;1447.256928;198.735;0.534054796;0.259603412;0.920786816;47.14197562;48.81560322;1000;-2;58;n
2628;1481.586758;1573.288813;311.376;0.333845356;0.883681769;0.81640261;42.45254322;90.69347689;1000;-2;59;n
1332;1514.210961;901.713964;144.382;0.769114729;0.347787334;0.958273381;39.9368362;42.59595478;1000;-2;60;n
4070;1602.6543;838.7019656;430.897;0.271486088;0.942571322;0.74473925;46.37007839;138.8305147;1000;-2;61;n
3059;1676.166067;234.2687153;324.253;0.358629769;0.902902434;0.770334928;45.43496117;105.7006674;1000;-2;62;n
1177;1671.518267;1732.346644;162.66;0.538033021;0.45158172;0.911696359;37.36644609;41.87984713;1000;-2;63;n
1539;1710.703054;1412.569201;188.968;0.524023039;0.462268009;0.921005386;42.16539646;47.55101169;1000;-2;64;n
1722;1717.175377;412.9308943;168.267;0.736508618;0.278500881;0.949283352;46.28728765;48.19403783;1000;-2;65;n
1469;1733.202859;55.85772634;149.418;0.793145051;0.392044464;0.958251794;41.90358618;45.55003654;1000;-2;66;n
1243;1736.933226;1741.445696;153.289;0.638318764;0.244255757;0.932483121;39.30649387;40.53424175;1000;-2;67;n
1417;1754.287932;638.042343;152.206;0.737854379;0.31586267;0.944037308;41.78777753;44.04253888;1000;-2;68;n
1181;1768.437765;1098.500423;158.186;0.570220012;0.585765282;0.924823806;35.65927656;43.99768518;1000;-2;69;n
1382;1775.586831;419.670767;153.843;0.70469931;0.363372855;0.945927447;40.57422567;43.55122172;1000;-2;70;n
1156;1884.512111;235.4437716;147.947;0.636362159;0.694370851;0.930008045;32.82826641;45.61905949;1000;-2;71;n
